"productId","gender","category","type","baseColor","productName","price","size","userId","image"
"5434","Men","Topwear","Tshirts","Red","Nike Men's Kill Man Red T-shirt","151","L","434","http://assets.myntassets.com/v1/images/style/properties/0e21bf6466c7bea0f9dcf68d5c6699a7_images.jpg"
"5458","Men","Bottomwear","Track Pants","Navy Blue","Nike Men Training Knit Navy Blue Track Pant","330","2XL","458","http://assets.myntassets.com/v1/images/style/properties/3d7615d76cd173ddee09700a54116c78_images.jpg"
"5460","Women","Shoes","Sports Shoes","Black","Nike Women's Double Team Lite Black Shoe","233","9","116","http://assets.myntassets.com/v1/images/style/properties/7d5a4f837bfcef7b59a8dfe6ee27107e_images.jpg"
"5467","Men","Shoes","Sports Shoes","Black","Nike Men's Elite Black Shoe","102","7","8","http://assets.myntassets.com/v1/images/style/properties/2647f07a41cd23ee046ffad2d5d4a520_images.jpg"
"5493","Men","Topwear","Tshirts","Grey","Mr.Men Men's Cool Soft Grey T-shirt","63","S","163","http://assets.myntassets.com/v1/images/style/properties/8fc51970fdf5ac2216ed08422c352c47_images.jpg"
"5494","Men","Topwear","Tshirts","Grey","Mr.Men Men's Charcoal Polo T-shirt","334","S","131","http://assets.myntassets.com/v1/images/style/properties/6d485a45deddb60888302bc9a03b54ab_images.jpg"
"5601","Men","Shoes","Flip Flops","Brown","Nike Men's Splash Thong Yellow Black Flip Flop","84","5","261","http://assets.myntassets.com/v1/images/style/properties/31cec799c74c62b9785cc809953ae766_images.jpg"
"5606","Men","Shoes","Sandals","Black","ADIDAS Men Kendall Black Floater","173","6","36","http://assets.myntassets.com/v1/images/style/properties/a2910180f57f2557139decd881dd66b1_images.jpg"
"5608","Men","Shoes","Sandals","Black","ADIDAS Men Kendall Black Navy Floater","69","8","243","http://assets.myntassets.com/v1/images/style/properties/f12bab8f2514a0656f81aa863dd966c3_images.jpg"
"5630","Women","Shoes","Flip Flops","Blue","ADIDAS Women's Adi Groove Blue Flip Flop","69","5","142","http://assets.myntassets.com/v1/images/style/properties/9234f2dacc377d713b7788f670f7bf9d_images.jpg"
"5699","Men","Shoes","Casual Shoes","Black","Skechers Men's Striking Black Shoe","338","9","55","http://assets.myntassets.com/v1/images/style/properties/7ab6c782cf6156d10037f737cc34e1f0_images.jpg"
"5800","Men","Topwear","Tshirts","Black","ADIDAS Men's Chat Black T-shirt","348","S","150","http://assets.myntassets.com/v1/images/style/properties/42c2e487e6e8ea789f6e63e6c4bb2a6d_images.jpg"
"5807","Women","Topwear","Tshirts","Blue","ADIDAS Women's Tunic Blue T-shirt","103","L","312","http://assets.myntassets.com/v1/images/style/properties/a4a3ed02b8092091213304e30b008f2f_images.jpg"
"5838","Men","Topwear","Tshirts","White","ADIDAS Men's Graphic White T-shirt","353","3XL","66","http://assets.myntassets.com/v1/images/style/properties/771b4bf5f457d4311319771315cbafb6_images.jpg"
"5853","Women","Accessories","Handbags","Blue","ADIDAS Women Blue Handbag","297","Unique","64","http://assets.myntassets.com/v1/images/style/properties/8d897f6fb9ede728e7a77a4648279f80_images.jpg"
"5854","Women","Accessories","Handbags","Pink","ADIDAS Women Pink Handbag","40","Unique","210","http://assets.myntassets.com/v1/images/style/properties/ff765bacfb935d26ebd72c44547cde93_images.jpg"
"5862","Men","Topwear","Tshirts","Black","ADIDAS Men's Stripe Black T-shirt","71","M","145","http://assets.myntassets.com/v1/images/style/properties/9f9f083996862e825eb0ffb32ed9db31_images.jpg"
"5865","Men","Topwear","Tshirts","Black","ADIDAS Men's Twelve Faster T-shirt","22","XS","18","http://assets.myntassets.com/v1/images/style/properties/2d986dbf9e5f64e3ab8471120c557db4_images.jpg"
"5891","Men","Topwear","Tshirts","Black","Puma Men's Stripe Polo Black T-shirt","81","S","360","http://assets.myntassets.com/v1/images/style/properties/02e4e32cd9d09052f0ec3d46fa747d39_images.jpg"
"5896","Men","Shoes","Casual Shoes","Black","Puma Men Cavallino Black Shoe","32","5","45","http://assets.myntassets.com/v1/images/style/properties/57601ed1977aecafecafbfb1fe49a424_images.jpg"
"5898","Men","Shoes","Casual Shoes","Blue","Puma Men Tekkies Jam Blue Shoe","70","9","154","http://assets.myntassets.com/v1/images/style/properties/c315458173ac7727678f8e37f90bb259_images.jpg"
"6023","Men","Topwear","Tshirts","Green","UCB Men's Johny Collar With Two Tone Green T-shirt","53","L","217","http://assets.myntassets.com/v1/images/style/properties/867deac62972bf3dbdb6272b992f6539_images.jpg"
"6024","Women","Topwear","Tshirts","Green","UCB Women's Boat Neck Chest Print Green T-shirt","72","XS","311","http://assets.myntassets.com/v1/images/style/properties/0f215078759e2f265d1b9fe2e4ad9040_images.jpg"
"6041","Men","Topwear","Tshirts","Navy Blue","UCB Men's Polo Neck With Lion Logo Navy Blue T-shirt","70","XS","16","http://assets.myntassets.com/v1/images/style/properties/b54b7d7f19b9dbb54c85c584719c46ef_images.jpg"
"6046","Men","Topwear","Shirts","Green","UCB Men Logo Chest Green Shirt","68","XL","396","http://assets.myntassets.com/v1/images/style/properties/91a4e27feeff9df032dab2f078513732_images.jpg"
"6048","Men","Topwear","Shirts","Black","UCB Men Ben Logo Black Shirt","257","L","80","http://assets.myntassets.com/v1/images/style/properties/17545a789509c8bf05b7a8c9660df680_images.jpg"
"6070","Women","Topwear","Tshirts","Blue","UCB Women's Young Pigment Blue T-shirt","231","XL","216","http://assets.myntassets.com/v1/images/style/properties/3d1229d4a695a5fa5da1233b3778f424_images.jpg"
"6079","Men","Topwear","Tshirts","Grey","UCB Men's Johny Collar With Two Tone Grey T-shirt","68","L","131","http://assets.myntassets.com/v1/images/style/properties/4ac891da14f596c2e69f75cfb8d1a56a_images.jpg"
"6083","Women","Topwear","Tshirts","Pink","UCB Women's Halftone Print Pink T-shirt","290","3XL","243","http://assets.myntassets.com/v1/images/style/properties/7af7a8dfe4a9bc18fb27b5994c7b9f8b_images.jpg"
"6084","Men","Topwear","Tshirts","White","UCB Men's Johny Collar With Two Tone White T-shirt","88","XS","449","http://assets.myntassets.com/v1/images/style/properties/ae3130f6a3d40667cf47cccab2431f97_images.jpg"
"6211","Women","Topwear","Tshirts","Blue","UCB Women's Print Boat Blue Top","128","3XL","392","http://assets.myntassets.com/v1/images/style/properties/6a927c672066f9d85bf3c7cf57453c1b_images.jpg"
"6216","Men","Topwear","Tshirts","Black","Lee Men's Printed Black T-shirt","355","M","180","http://assets.myntassets.com/v1/images/style/properties/70bc01727716202e0534226007312fd2_images.jpg"
"6242","Women","Topwear","Tshirts","Purple","Lee Women's Rihana Purple T-shirt","21","M","61","http://assets.myntassets.com/v1/images/style/properties/4ee9c897d673a21972f79ef041f6ec99_images.jpg"
"6245","Men","Topwear","Tshirts","Grey","UCB Men's Contrast Logo Grey T-shirt","47","L","240","http://assets.myntassets.com/v1/images/style/properties/95703660cfb4a09a17cf12fe68d1dd6a_images.jpg"
"6274","Women","Topwear","Tshirts","Green","UCB Women's Crystal Benetton Green T-shirt","85","L","274","http://assets.myntassets.com/v1/images/style/properties/UCB-Womens-Crystal-Benetton-Green-T-shirt_b968dc92b9557aa699a993e633f3ec77_images.jpg"
"6280","Men","Topwear","Tshirts","Pink","UCB Men's Making Light Pink T-shirt","51","XL","421","http://assets.myntassets.com/v1/images/style/properties/841e642f22d1031b940126b54f3fe2bc_images.jpg"
"6287","Men","Topwear","Tshirts","Yellow","Classic Polo Men's Swiss Yellow T-shirt","73","XS","447","http://assets.myntassets.com/v1/images/style/properties/Classic-Polo-Mens-Swiss-Yellow-T-shirt_e87fa11cdb977d11d3e673a69f4a63db_images.jpg"
"6289","Men","Topwear","Tshirts","Brown","Classic Polo Classic Polo Swiss Brown Tee T-Shirt","97","S","25","http://assets.myntassets.com/v1/images/style/properties/c8c70971b1f7161865e49623121ba10a_images.jpg"
"6413","Unisex","Shoes","Casual Shoes","Pink","Lotto Unisex Canvas Pink Shoe","318","10","4","http://assets.myntassets.com/v1/images/style/properties/5c0e03e308987bcd2dd1c3c4fe4f0891_images.jpg"
"6414","Men","Shoes","Flip Flops","Grey","Lotto Men's Thong Blue White Flip Flop","20","7","363","http://assets.myntassets.com/v1/images/style/properties/b2f98fd8aeb72ad2dd8b76cd7468bc55_images.jpg"
"6422","Unisex","Shoes","Casual Shoes","Black","Lotto Unisex Canvas Black Grey Shoe","25","7","328","http://assets.myntassets.com/v1/images/style/properties/a537d39e1561221aed28102099c90c66_images.jpg"
"6425","Unisex","Shoes","Casual Shoes","Black","Lotto Unisex Canvas Black Check Shoe","14","4","309","http://assets.myntassets.com/v1/images/style/properties/ef0e264ebd347265da9fcf1bdff4b2f5_images.jpg"
"6440","Men","Shoes","Casual Shoes","Black","Lotto Men's Calcetto Black Brown Shoe","87","9","437","http://assets.myntassets.com/v1/images/style/properties/5b54a388987f652667b258f4480b2a13_images.jpg"
"6447","Women","Shoes","Flip Flops","Black","Lotto Women's Cross Color Black Pink Flip Flop","147","4","124","http://assets.myntassets.com/v1/images/style/properties/51fa3d647626db62f8e1b2b22aee9dbd_images.jpg"
"6478","Men","Topwear","Jackets","Grey","ADIDAS Men Top Grey Jacket","126","XL","281","http://assets.myntassets.com/v1/images/style/properties/17db94a30b7a91f94aae9c58c5ef5778_images.jpg"
"6610","Men","Topwear","Tshirts","White","Spykar Men's Stinger Basket Ball Team White Blue Stripes T-shirt","91","3XL","206","http://assets.myntassets.com/v1/images/style/properties/5e64f7d7273ccbd20f45fd27c20f2d5b_images.jpg"
"6617","Men","Topwear","Shirts","Black","Spykar Men Black and white Check Shirt","68","XS","1","http://assets.myntassets.com/v1/images/style/properties/5c0c7cee1d5905a18f6a8d4821ae21aa_images.jpg"
"6619","Men","Shoes","Sports Shoes","White","ADIDAS Men's Boris White Shoe","98","8","184","http://assets.myntassets.com/v1/images/style/properties/2aacd81da075c8d9cb891276bd9dbc9e_images.jpg"
"6621","Men","Shoes","Sports Shoes","Black","ADIDAS Men's Boris Black Shoe","209","5","111","http://assets.myntassets.com/v1/images/style/properties/2e0f915b21422d3685efaaaca1248707_images.jpg"
"6626","Men","Shoes","Sports Shoes","Blue","ADIDAS Men's Canon Dialect Blue Yellow Shoe","20","8","82","http://assets.myntassets.com/v1/images/style/properties/b8d8c3d8ce77c3ffbeac1bd5ab06b450_images.jpg"
"6628","Men","Shoes","Sports Shoes","White","ADIDAS Men's Lowell White Silver Shoe","25","10","343","http://assets.myntassets.com/v1/images/style/properties/0707b75d2d44e9cec9d27c944294ddbe_images.jpg"
"6672","Women","Shoes","Casual Shoes","White","Nike Women Dunk Skinny White Red Shoe","159","4","203","http://assets.myntassets.com/v1/images/style/properties/4ecb0e621e97418a9ee80ff29ef2ef7d_images.jpg"
"6675","Men","Shoes","Sports Shoes","White","Nike Men's Free White Grey Shoe","139","10","105","http://assets.myntassets.com/v1/images/style/properties/d5ee8454b30de9e73365020686fc8f30_images.jpg"
"6681","Women","Shoes","Sports Shoes","White","Nike Women's Izanami White Blue Shoe","243","9","322","http://assets.myntassets.com/v1/images/style/properties/a51cf697cc238b92eb39dc644a97fb7e_images.jpg"
"6686","Men","Topwear","Tshirts","Red","UCB Men's Big Ben Logo Red T-shirt","353","XS","449","http://assets.myntassets.com/v1/images/style/properties/8d633ace6cb18a000817471a05db4fce_images.jpg"
"6818","Men","Shoes","Flip Flops","Red","Timberland Men's Grn Thng Red Flip Flop","157","4","135","http://assets.myntassets.com/v1/images/style/properties/699a744978514f56207a916e8f51dcc1_images.jpg"
"6820","Women","Shoes","Flip Flops","Green","Timberland Women's Estela Umbrella Green Flip Flop","191","7","358","http://assets.myntassets.com/v1/images/style/properties/a47da3c53d5f77a0f7b968a117e7419e_images.jpg"
"6873","Women","Topwear","Dresses","Black","Forever New Women's Top Black Dress","10","2XL","277","http://assets.myntassets.com/v1/images/style/properties/e5da26ddf18c9b985c5609f0baca8048_images.jpg"
"6874","Women","Topwear","Dresses","Pink","Forever New Women Pink Sleeveless Dress","327","M","284","http://assets.myntassets.com/v1/images/style/properties/e08b8eda1d0c1b7819fc7c4359ca67d4_images.jpg"
"6880","Women","Topwear","Jackets","Black","Forever New Women Long Black Jacket","346","XL","63","http://assets.myntassets.com/v1/images/style/properties/dc32ed33c6d783860dc7b5e9f992c812_images.jpg"
"6887","Women","Topwear","Jackets","Blue","Forever New Women Indigo Wash Blue Jacket","24","M","331","http://assets.myntassets.com/v1/images/style/properties/617c3ae8332e7ace12ceaa500bdeddec_images.jpg"
"6889","Women","Topwear","Jackets","Cream","Forever New Women Stone Cream Jacket","28","M","397","http://assets.myntassets.com/v1/images/style/properties/01c417703d7775105ba346c691f4700b_images.jpg"
"7102","Unisex","Accessories","Backpacks","Orange","Wildcraft Unisex Orange & Grey Backpack","15","Unique","293","http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Unisex-Eiger-Orange-Grey-Black-Backpack_385cb696607614ed4729530ebbc1de45_images.jpg"
"7105","Unisex","Accessories","Backpacks","Green","Wildcraft Unisex Green Backpack","141","Unique","421","http://assets.myntassets.com/v1/images/style/properties/05ca1d476cec6e8a1e105b9fa52915fe_images.jpg"
"7151","Women","Topwear","Shirts","Black","Scullers For Her Women Rivited Check Black Shirts","256","M","449","http://assets.myntassets.com/v1/images/style/properties/23649aa8c80d9c0e7f111d4f51870c22_images.jpg"
"7156","Men","Topwear","Shirts","Black","Scullers Men Black Check Shirt","90","XS","93","http://assets.myntassets.com/v1/images/style/properties/c9748ec8d7ce34ecbc57c1a0e3cc28cd_images.jpg"
"7158","Men","Topwear","Shirts","Green","Scullers Men  Green Check Shirt","57","3XL","439","http://assets.myntassets.com/v1/images/style/properties/9b2dc2cfc35d37aee2f4d46532384605_images.jpg"
"7160","Women","Topwear","Tunics","Purple","Scullers For Her Women Fashion Summer Lite Aubergine Tunics","41","2XL","451","http://assets.myntassets.com/v1/images/style/properties/c50036bd2469e6bceef6f8ac1c34fe8e_images.jpg"
"7167","Men","Topwear","Shirts","Purple","Scullers Men Scul Purple White Shirt","31","2XL","243","http://assets.myntassets.com/v1/images/style/properties/11dcaeada4fab2e575c449e922425c5d_images.jpg"
"7169","Men","Topwear","Shirts","Blue","Scullers Men Scul Navy Blue Shirt","39","L","117","http://assets.myntassets.com/v1/images/style/properties/b70d4b2a4a1aab207368a75db5327917_images.jpg"
"7193","Women","Bottomwear","Jeans","Black","Jealous 21 Women Black Jegging","96","M","467","http://assets.myntassets.com/v1/images/style/properties/054b93509e888e996ba7b12b554870e3_images.jpg"
"7194","Women","Topwear","Tops","White","Jealous 21 Women's BFF Printed White Top","47","M","102","http://assets.myntassets.com/v1/images/style/properties/2302abf56311dd985dd4f2227f3159e5_images.jpg"
"7308","Women","Topwear","Tops","Blue","UCB Women's Sleeveless Light Blue Top","108","M","46","http://assets.myntassets.com/v1/images/style/properties/31104f0fddd61a1b047b9729798a3790_images.jpg"
"7330","Men","Shoes","Sandals","Black","Red Tape Men Strappy Black Floater","351","5","416","http://assets.myntassets.com/v1/images/style/properties/ee45b8fcfca7d478d7ff4a08132c9cc2_images.jpg"
"7352","Men","Topwear","Tshirts","Purple","Tantra Men's Whatever Purple T-shirt","80","M","430","http://assets.myntassets.com/v1/images/style/properties/d4622bdcbde3a2544ce0ba6c4ae4541b_images.jpg"
"7355","Men","Topwear","Tshirts","Navy Blue","Tantra Men's Black Sabbath Navy T-shirt","17","2XL","193","http://assets.myntassets.com/v1/images/style/properties/7c9e2e7c405128361af34be207a439a2_images.jpg"
"7363","Men","Shoes","Formal Shoes","Black","Red Tape Men Black Semi Formal Shoes","396","9","403","http://assets.myntassets.com/v1/images/style/properties/Red-Tape-Men-Black-Semi-Formal-Shoes_6d0e438208cfddf1a1c0423a04a3cc21_images.jpg"
"7364","Men","Shoes","Casual Shoes","Brown","Red Tape Men's Brown casual Shoe","64","4","67","http://assets.myntassets.com/v1/images/style/properties/e1f82da932e688fe0f59740369c59b97_images.jpg"
"7390","Men","Shoes","Formal Shoes","Brown","Red Tape Men Brown Shoes","26","7","349","http://assets.myntassets.com/v1/images/style/properties/e7ca97d7b2f468e63a1f84cc988c72ca_images.jpg"
"7397","Men","Shoes","Formal Shoes","Black","Red Tape Men's Black Formal Shoe","181","4","302","http://assets.myntassets.com/v1/images/style/properties/3824fbb868e03010753ee203cac2efc5_images.jpg"
"7399","Men","Shoes","Formal Shoes","Black","Red Tape Men's Black Formal Shoe","63","4","211","http://assets.myntassets.com/v1/images/style/properties/f100c2c689ac3bf1ecbf643b1921c001_images.jpg"
"7503","Men","Topwear","Tshirts","Blue","Nike Men's As Icon Blue T-shirt","68","XS","299","http://assets.myntassets.com/v1/images/style/properties/4642a9cf2604998cd7665a76a2bf87c1_images.jpg"
"7504","Women","Topwear","Tshirts","Pink","Nike Women's Smash Pink T-shirt","69","XL","489","http://assets.myntassets.com/v1/images/style/properties/45238d144ec35bc28a35230fb0f7934b_images.jpg"
"7532","Men","Topwear","Tshirts","Blue","Nike Men's Encourage Blue T-shirt","21","2XL","365","http://assets.myntassets.com/v1/images/style/properties/057cfed92083e985d6dfc6fde95f6299_images.jpg"
"7535","Men","Topwear","Tshirts","Blue","Nike Men's Blue Polo T-shirt","35","L","399","http://assets.myntassets.com/v1/images/style/properties/db414aa2ae7194da578f3241cd4d799e_images.jpg"
"7559","Men","Topwear","Tshirts","Black","Nike Men's Black Polo T-shirt","172","XL","83","http://assets.myntassets.com/v1/images/style/properties/07668403efe1ea5067302de9dcae2f2b_images.jpg"
